date,spx,gld,uso,slv,eur2usd
1/27/2017,2294.69,113.49,11.40,16.22,1.07
1/30/2017,2280.90,113.97,11.28,16.23,1.07
1/31/2017,2278.87,115.55,11.32,16.63,1.07
2/1/2017,2279.55,115.20,11.48,16.61,1.08
2/2/2017,2280.85,115.84,11.51,16.56,1.08
2/3/2017,2297.42,116.13,11.54,16.57,1.08
2/6/2017,2292.56,117.70,11.38,16.82,1.08
2/7/2017,2293.08,117.46,11.19,16.79,1.07
2/8/2017,2294.67,118.19,11.23,16.84,1.07
2/9/2017,2307.87,117.29,11.35,16.75,1.07
2/10/2017,2316.10,117.60,11.50,17.02,1.07
2/13/2017,2328.25,116.80,11.32,16.89,1.06
2/14/2017,2337.58,116.93,11.38,17.01,1.06
2/15/2017,2349.25,117.45,11.36,17.04,1.06
2/16/2017,2347.22,118.08,11.41,17.15,1.06
2/17/2017,2351.16,117.68,11.39,17.06,1.07
2/21/2017,2365.38,117.75,11.54,17.03,1.06
2/22/2017,2362.82,117.91,11.36,17.11,1.05
2/23/2017,2363.81,118.94,11.53,17.24,1.06
2/24/2017,2367.34,119.70,11.46,17.40,1.06
2/27/2017,2369.75,119.12,11.47,17.27,1.06
2/28/2017,2363.64,119.23,11.45,17.37,1.06
3/1/2017,2395.96,119.06,11.40,17.44,1.06
3/2/2017,2381.92,117.58,11.17,16.80,1.05
3/3/2017,2383.12,117.51,11.29,16.98,1.05
3/6/2017,2375.31,116.72,11.28,16.83,1.06
3/7/2017,2368.39,115.78,11.27,16.55,1.06
3/8/2017,2362.98,115.06,10.67,16.32,1.06
3/9/2017,2364.87,114.47,10.53,16.06,1.05
3/10/2017,2372.60,114.72,10.29,16.15,1.06
3/13/2017,2373.47,114.74,10.28,16.07,1.07
3/14/2017,2365.45,114.12,10.19,15.99,1.07
3/15/2017,2385.26,116.25,10.38,16.43,1.06
3/16/2017,2381.38,116.73,10.36,16.40,1.07
3/17/2017,2378.25,116.99,10.33,16.47,1.08
3/20/2017,2373.47,117.51,10.27,16.50,1.07
3/21/2017,2344.02,118.54,10.11,16.61,1.07
3/22/2017,2348.45,118.83,10.12,16.62,1.08
3/23/2017,2345.96,118.67,10.01,16.67,1.08
3/24/2017,2343.98,118.86,10.09,16.81,1.08
3/27/2017,2341.59,119.53,10.04,17.15,1.09
3/28/2017,2358.57,119.04,10.15,17.18,1.08
3/29/2017,2361.13,119.33,10.37,17.25,1.08
3/30/2017,2368.06,118.47,10.57,17.15,1.07
4/3/2017,2358.84,119.35,10.55,17.24,1.07
4/4/2017,2360.16,119.62,10.71,17.33,1.07
4/5/2017,2352.95,119.62,10.68,17.32,1.07
4/6/2017,2357.49,119.18,10.86,17.26,1.06
4/10/2017,2357.16,119.46,11.14,17.00,1.06
4/11/2017,2353.78,121.19,11.17,17.31,1.06
4/12/2017,2344.93,122.02,11.11,17.46,1.07
4/13/2017,2328.95,122.60,11.13,17.53,1.06
4/17/2017,2349.01,122.24,11.06,17.43,1.06
4/18/2017,2342.19,122.82,11.04,17.34,1.07
4/19/2017,2338.17,121.73,10.62,17.18,1.07
4/20/2017,2355.84,121.96,10.54,17.06,1.07
4/24/2017,2374.15,121.48,10.25,16.98,1.09
4/25/2017,2388.61,120.25,10.36,16.68,1.09
4/26/2017,2387.45,120.84,10.26,16.57,1.09
4/27/2017,2388.77,120.39,10.24,16.37,1.09
5/1/2017,2388.33,119.67,10.15,15.99,1.09
5/2/2017,2391.17,119.65,9.92,15.93,1.09
5/3/2017,2388.13,117.98,9.93,15.59,1.09
5/4/2017,2389.52,116.79,9.46,15.43,1.10
5/8/2017,2399.38,116.75,9.67,15.41,1.09
5/9/2017,2396.92,116.05,9.57,15.30,1.09
5/10/2017,2399.63,116.04,9.86,15.35,1.09
5/11/2017,2394.44,116.50,9.94,15.45,1.09
5/15/2017,2402.32,117.14,10.17,15.75,1.10
5/16/2017,2400.67,117.65,10.11,15.93,1.11
5/17/2017,2357.03,119.79,10.19,16.00,1.12
5/18/2017,2365.72,118.81,10.26,15.71,1.11
5/22/2017,2394.02,119.90,10.54,16.23,1.12
5/23/2017,2398.42,119.14,10.64,16.15,1.12
5/24/2017,2404.39,119.61,10.60,16.28,1.12
5/25/2017,2415.07,119.48,10.04,16.23,1.12
5/30/2017,2412.91,120.14,10.24,16.47,1.12
5/31/2017,2411.80,120.62,9.96,16.39,1.12
6/1/2017,2430.06,120.72,9.91,16.38,1.12
6/5/2017,2436.10,121.73,9.80,16.63,1.13
6/6/2017,2429.33,123.10,9.97,16.76,1.13
6/7/2017,2433.14,122.45,9.46,16.65,1.13
6/8/2017,2433.79,121.65,9.43,16.49,1.12
6/12/2017,2429.39,120.36,9.52,16.04,1.12
6/13/2017,2440.35,120.48,9.60,15.95,1.12
6/14/2017,2437.92,119.82,9.23,15.95,1.12
6/15/2017,2432.46,119.32,9.18,15.88,1.11
6/19/2017,2453.46,118.43,9.12,15.61,1.11
6/20/2017,2437.03,118.18,8.95,15.59,1.11
6/21/2017,2435.61,118.52,8.71,15.54,1.12
6/22/2017,2434.50,118.92,8.78,15.68,1.11
6/26/2017,2439.07,118.36,8.93,15.68,1.12
6/27/2017,2419.38,118.81,9.10,15.79,1.13
6/28/2017,2440.69,118.90,9.20,15.92,1.14
6/29/2017,2419.70,118.32,9.21,15.73,1.14
7/3/2017,2429.01,116.09,9.62,15.30,1.14
7/5/2017,2432.54,116.52,9.25,15.18,1.13
7/6/2017,2409.75,116.47,9.31,15.15,1.14
7/11/2017,2425.53,115.62,9.27,14.99,1.15
7/12/2017,2443.25,116.03,9.33,15.05,1.14
7/13/2017,2447.83,115.82,9.47,14.87,1.14
7/17/2017,2459.14,117.29,9.45,15.22,1.15
7/18/2017,2460.61,118.11,9.54,15.38,1.15
7/19/2017,2473.83,118.08,9.69,15.40,1.15
7/20/2017,2473.45,118.24,9.61,15.42,1.16
7/24/2017,2469.91,119.31,9.50,15.58,1.16
7/25/2017,2477.13,118.92,9.81,15.59,1.16
7/26/2017,2477.83,119.88,9.96,15.75,1.17
7/27/2017,2475.42,119.79,10.06,15.68,1.17
7/31/2017,2470.30,120.75,10.28,15.90,1.18
8/1/2017,2476.35,120.65,10.09,15.79,1.18
8/2/2017,2477.57,120.40,10.14,15.67,1.19
8/3/2017,2472.16,120.59,10.02,15.72,1.19
8/7/2017,2480.91,119.51,10.10,15.33,1.18
8/8/2017,2474.92,119.86,10.06,15.56,1.18
8/9/2017,2474.02,121.31,10.15,15.98,1.18
8/10/2017,2438.21,122.21,9.91,16.18,1.18
8/14/2017,2465.84,121.92,9.72,16.13,1.18
8/15/2017,2464.61,120.98,9.75,15.74,1.17
8/16/2017,2468.11,121.87,9.57,16.15,1.18
8/17/2017,2430.01,122.49,9.62,16.12,1.17
8/21/2017,2428.37,122.76,9.71,16.07,1.18
8/22/2017,2452.51,122.21,9.77,16.07,1.18
8/23/2017,2444.04,122.67,9.88,16.15,1.18
8/24/2017,2438.97,122.29,9.71,16.03,1.18
8/28/2017,2444.24,124.69,9.53,16.50,1.20
8/29/2017,2446.30,124.42,9.46,16.42,1.20
8/30/2017,2457.59,124.36,9.38,16.46,1.19
8/31/2017,2471.65,125.82,9.63,16.65,1.19
9/5/2017,2457.85,127.46,9.92,16.91,1.19
9/6/2017,2465.54,126.81,10.04,16.87,1.19
9/7/2017,2465.10,128.13,10.03,17.10,1.20
9/11/2017,2488.11,126.19,9.82,16.77,1.20
9/12/2017,2496.48,126.56,9.87,16.89,1.20
9/13/2017,2498.37,125.61,10.07,16.76,1.19
9/14/2017,2495.62,126.16,10.13,16.77,1.19
9/18/2017,2503.87,124.36,10.17,16.27,1.20
9/19/2017,2506.65,124.62,10.11,16.36,1.20
9/20/2017,2508.24,123.62,10.24,16.19,1.19
9/21/2017,2500.60,122.68,10.25,16.03,1.19
9/25/2017,2496.66,124.53,10.55,16.21,1.19
9/26/2017,2496.84,123.14,10.49,15.91,1.18
9/27/2017,2507.04,121.98,10.52,15.83,1.17
9/28/2017,2510.06,122.21,10.43,15.92,1.18
10/2/2017,2529.12,120.77,10.21,15.67,1.17
10/3/2017,2534.58,120.83,10.18,15.71,1.17
10/4/2017,2537.74,121.17,10.08,15.69,1.18
10/5/2017,2552.07,120.52,10.25,15.69,1.17
10/9/2017,2544.73,122.08,10.00,16.02,1.17
10/10/2017,2550.64,122.40,10.28,16.15,1.18
10/11/2017,2555.24,122.79,10.36,16.25,1.19
10/12/2017,2550.93,122.89,10.23,16.26,1.18
10/16/2017,2557.64,122.97,10.46,16.25,1.18
10/17/2017,2559.36,122.13,10.49,16.09,1.18
10/18/2017,2561.26,121.67,10.48,16.06,1.18
10/19/2017,2562.10,122.39,10.35,16.27,1.18
10/23/2017,2564.98,121.80,10.42,16.14,1.18
10/24/2017,2569.13,121.33,10.54,16.02,1.18
10/25/2017,2557.15,121.35,10.48,16.01,1.18
10/26/2017,2560.40,120.33,10.57,15.85,1.16
10/30/2017,2572.83,121.13,10.87,15.91,1.16
10/31/2017,2575.26,120.67,10.93,15.79,1.17
11/1/2017,2579.36,121.11,10.90,16.18,1.17
11/2/2017,2579.85,121.19,10.99,16.17,1.16
11/3/2017,2587.84,120.62,11.18,15.92,1.17
11/6/2017,2591.13,121.65,11.51,16.27,1.16
11/7/2017,2590.64,121.21,11.49,16.01,1.16
11/8/2017,2594.38,121.63,11.41,16.06,1.16
11/9/2017,2584.62,122.13,11.46,16.07,1.16
11/10/2017,2582.30,121.13,11.42,15.95,1.16
11/13/2017,2584.84,121.31,11.38,16.09,1.17
11/14/2017,2578.87,121.56,11.13,16.08,1.17
11/15/2017,2564.62,121.41,11.09,16.03,1.18
11/20/2017,2582.14,121.31,11.28,15.98,1.17
11/21/2017,2599.03,121.51,11.40,16.01,1.17
11/22/2017,2597.08,122.63,11.60,16.17,1.17
11/24/2017,2602.42,122.32,11.79,16.08,1.19
11/27/2017,2601.42,122.83,11.59,16.10,1.19
11/28/2017,2627.04,122.81,11.58,15.91,1.19
11/29/2017,2626.07,122.04,11.47,15.64,1.18
11/30/2017,2647.58,121.10,11.47,15.51,1.19
12/1/2017,2642.22,121.59,11.67,15.53,1.19
12/4/2017,2639.44,121.18,11.49,15.44,1.19
12/5/2017,2629.57,120.32,11.54,15.23,1.19
12/6/2017,2629.27,120.07,11.20,15.10,1.18
12/7/2017,2636.98,118.49,11.33,14.87,1.18
12/8/2017,2651.50,118.48,11.49,14.96,1.18
12/11/2017,2659.99,118.01,11.60,14.85,1.18
12/12/2017,2664.11,118.15,11.44,14.86,1.18
12/13/2017,2662.85,119.17,11.33,15.15,1.17
12/14/2017,2652.01,118.93,11.43,15.02,1.18
12/15/2017,2675.81,119.18,11.46,15.15,1.18
12/18/2017,2690.16,119.73,11.44,15.22,1.17
12/19/2017,2681.47,119.82,11.51,15.22,1.18
12/20/2017,2679.25,120.14,11.61,15.25,1.18
12/21/2017,2684.57,120.31,11.64,15.22,1.19
12/22/2017,2683.34,120.94,11.66,15.40,1.19
12/26/2017,2680.50,121.77,11.95,15.59,1.19
12/27/2017,2682.62,122.23,11.92,15.73,1.19
12/28/2017,2687.54,122.85,11.97,15.88,1.19
12/29/2017,2673.61,123.65,12.01,15.99,1.19
1/2/2018,2695.81,125.15,12.07,16.21,1.20
1/3/2018,2713.06,124.82,12.34,16.17,1.21
1/4/2018,2723.99,125.46,12.37,16.23,1.20
1/5/2018,2743.15,125.33,12.31,16.22,1.21
1/8/2018,2747.71,125.31,12.38,16.15,1.20
1/9/2018,2751.29,124.73,12.57,16.03,1.20
1/10/2018,2748.23,125.03,12.68,16.02,1.19
1/11/2018,2767.56,125.44,12.70,16.01,1.20
1/12/2018,2786.24,126.96,12.87,16.27,1.20
1/16/2018,2776.42,127.17,12.76,16.25,1.23
1/17/2018,2802.56,126.14,12.78,16.06,1.23
1/18/2018,2798.03,125.86,12.76,15.97,1.22
1/19/2018,2810.30,126.42,12.72,16.05,1.22
1/22/2018,2832.97,126.65,12.78,16.04,1.23
1/23/2018,2839.13,127.28,12.97,16.08,1.23
1/24/2018,2837.54,128.83,13.22,16.56,1.23
1/25/2018,2839.25,127.97,13.06,16.31,1.24
1/26/2018,2872.87,128.07,13.24,16.41,1.24
1/29/2018,2853.53,127.35,13.11,16.21,1.24
1/30/2018,2822.43,126.80,12.90,16.15,1.24
1/31/2018,2823.81,127.65,12.98,16.35,1.24
2/1/2018,2821.98,128.07,13.24,16.25,1.24
2/2/2018,2762.13,126.39,13.04,15.66,1.25
2/5/2018,2648.94,126.71,12.77,15.74,1.24
2/6/2018,2695.14,125.38,12.70,15.65,1.24
2/7/2018,2681.66,124.79,12.37,15.41,1.24
2/8/2018,2581.00,124.98,12.09,15.46,1.23
2/9/2018,2619.55,124.77,11.86,15.39,1.23
2/12/2018,2656.00,125.37,11.89,15.57,1.23
2/13/2018,2662.94,126.08,11.87,15.62,1.23
2/14/2018,2698.63,128.23,12.18,15.91,1.24
2/15/2018,2731.20,128.38,12.33,15.91,1.25
2/16/2018,2732.22,127.96,12.38,15.73,1.25
2/20/2018,2716.26,126.24,12.39,15.54,1.24
2/21/2018,2701.33,125.66,12.29,15.54,1.23
2/22/2018,2703.96,126.30,12.59,15.66,1.23
2/23/2018,2747.30,126.14,12.77,15.59,1.23
2/26/2018,2779.60,126.45,12.86,15.68,1.23
2/27/2018,2744.28,125.13,12.65,15.48,1.23
2/28/2018,2713.83,125.00,12.37,15.46,1.22
3/1/2018,2677.67,124.72,12.35,15.54,1.22
3/2/2018,2691.25,125.39,12.37,15.56,1.23
3/5/2018,2720.94,125.18,12.59,15.49,1.23
3/6/2018,2728.12,126.53,12.57,15.78,1.23
3/7/2018,2726.80,125.72,12.35,15.53,1.24
3/8/2018,2738.97,125.42,12.15,15.55,1.24
3/9/2018,2786.57,125.54,12.47,15.63,1.23
3/12/2018,2783.02,125.54,12.37,15.61,1.23
3/13/2018,2765.31,125.78,12.24,15.61,1.23
3/14/2018,2749.48,125.70,12.28,15.61,1.24
3/15/2018,2747.33,124.90,12.34,15.45,1.24
3/16/2018,2752.01,124.60,12.55,15.39,1.23
3/19/2018,2712.92,124.87,12.55,15.39,1.23
3/20/2018,2716.94,124.31,12.81,15.28,1.23
3/21/2018,2711.93,126.48,13.18,15.65,1.23
3/22/2018,2643.69,125.98,12.95,15.44,1.23
3/23/2018,2588.26,127.61,13.28,15.58,1.23
3/26/2018,2658.55,128.28,13.21,15.72,1.25
3/27/2018,2612.62,127.49,13.08,15.57,1.24
3/28/2018,2605.00,125.73,13.04,15.36,1.23
3/29/2018,2640.87,125.79,13.09,15.41,1.23
4/2/2018,2581.88,127.26,12.74,15.65,1.23
4/3/2018,2614.45,126.30,12.81,15.46,1.23
4/4/2018,2644.69,126.45,12.82,15.38,1.23
4/5/2018,2662.84,125.80,12.83,15.45,1.23
4/9/2018,2613.16,126.82,12.77,15.56,1.23
4/10/2018,2656.87,127.12,13.25,15.62,1.24
4/11/2018,2642.19,128.11,13.45,15.69,1.24
4/12/2018,2663.99,126.62,13.52,15.52,1.23
4/16/2018,2677.84,127.63,13.38,15.72,1.24
4/17/2018,2706.39,127.75,13.41,15.80,1.24
4/18/2018,2708.64,127.85,13.88,16.18,1.24
4/19/2018,2693.13,127.60,13.77,16.26,1.23
4/23/2018,2670.29,125.62,13.92,15.67,1.22
4/24/2018,2634.56,126.23,13.68,15.76,1.22
4/25/2018,2639.40,125.41,13.72,15.61,1.22
4/26/2018,2666.94,124.97,13.77,15.58,1.21
4/30/2018,2648.05,124.59,13.80,15.38,1.21
5/1/2018,2654.80,123.71,13.61,15.24,1.20
5/2/2018,2635.67,123.65,13.67,15.42,1.20
5/3/2018,2629.73,124.28,13.82,15.46,1.20
5/7/2018,2672.63,124.57,14.10,15.52,1.19
5/8/2018,2671.92,124.59,14.06,15.51,1.19
5/9/2018,2697.79,124.33,14.37,15.53,1.18
5/10/2018,2723.07,125.18,14.41,15.74,1.19
5/14/2018,2730.13,124.49,14.38,15.56,1.19
5/16/2018,2725.78,122.54,14.41,15.45,1.18
